Date,Product_SKU,Real_Unit_Price_YER,Is_Promotion,Day_Type,Terms_of_Trade_Proxy,FX_Shock_7D,Daily_Demand_kg
2024-07-07,Vegetable_Oil,882.72,0,Weekday,77.25,0.0,186.84
2024-07-08,Wheat_Grain,437.0,0,Weekday,76.82,0.0,1508.93
2024-07-08,Basmati_Rice,1015.8,0,Weekday,76.82,0.0,1053.18
2024-07-08,Poultry_Chicken,1796.33,0,Weekday,76.82,0.0,710.29
2024-07-08,Red_Meat_Lamb,4226.9,0,Weekday,76.82,0.0,184.09
2024-07-08,Vegetable_Oil,953.72,0,Weekday,76.82,0.0,196.69
2024-07-09,Wheat_Grain,477.97,0,Weekday,76.57,0.0,1498.8
2024-07-09,Basmati_Rice,746.86,1,Weekday,76.57,0.0,1199.75
2024-07-09,Poultry_Chicken,1249.06,0,Weekday,76.57,0.0,832.77
2024-07-09,Red_Meat_Lamb,4356.63,0,Weekday,76.57,0.0,216.93
2024-07-09,Vegetable_Oil,919.67,0,Weekday,76.57,0.0,180.36
2024-07-10,Wheat_Grain,458.56,0,Weekday,76.49,0.0,1329.0
2024-07-10,Basmati_Rice,1106.71,0,Weekday,76.49,0.0,1125.24
2024-07-10,Poultry_Chicken,1570.87,1,Weekday,76.49,0.0,602.84
2024-07-10,Red_Meat_Lamb,5761.92,0,Weekday,76.49,0.0,167.15
2024-07-10,Vegetable_Oil,1132.07,0,Weekday,76.49,0.0,150.75
2024-07-11,Wheat_Grain,517.35,0,Weekday,76.31,0.0,1261.97
2024-07-11,Basmati_Rice,1086.1,0,Weekday,76.31,0.0,1065.39
2024-07-11,Poultry_Chicken,1361.28,0,Weekday,76.31,0.0,630.5
2024-07-11,Red_Meat_Lamb,4796.69,0,Weekday,76.31,0.0,176.51
2024-07-11,Vegetable_Oil,817.43,0,Weekday,76.31,0.0,190.24
2024-07-12,Wheat_Grain,452.67,0,Weekend,75.11,0.0,1459.24
2024-07-12,Basmati_Rice,1189.75,0,Weekend,75.11,0.0,937.09
2024-07-12,Poultry_Chicken,1239.74,0,Weekend,75.11,0.0,724.55
2024-07-12,Red_Meat_Lamb,5610.96,0,Weekend,75.11,0.0,198.07
2024-07-12,Vegetable_Oil,796.27,0,Weekend,75.11,0.0,180.3
2024-07-13,Wheat_Grain,453.8,0,Weekend,75.14,0.0,1580.53
2024-07-13,Basmati_Rice,936.87,0,Weekend,75.14,0.0,1225.09
2024-07-13,Poultry_Chicken,1409.59,0,Weekend,75.14,0.0,846.68
2024-07-13,Red_Meat_Lamb,5386.6,0,Weekend,75.14,0.0,183.87
2024-07-13,Vegetable_Oil,942.6,0,Weekend,75.14,0.0,239.23
2024-07-14,Wheat_Grain,383.31,0,Weekday,75.04,0.0,1674.92
2024-07-14,Basmati_Rice,991.33,0,Weekday,75.04,0.0,1129.48
2024-07-14,Poultry_Chicken,1141.61,0,Weekday,75.04,0.0,867.02
2024-07-14,Red_Meat_Lamb,5566.66,0,Weekday,75.04,0.0,161.99
2024-07-14,Vegetable_Oil,754.27,0,Weekday,75.04,0.0,215.11
2024-07-15,Wheat_Grain,402.42,1,Weekday,74.51,0.0,1504.3
2024-07-15,Basmati_Rice,948.7,0,Weekday,74.51,0.0,1326.43
2024-07-15,Poultry_Chicken,1247.31,0,Weekday,74.51,0.0,761.99
2024-07-15,Red_Meat_Lamb,5120.83,0,Weekday,74.51,0.0,151.86
2024-07-15,Vegetable_Oil,729.43,0,Weekday,74.51,0.0,193.77
2024-07-16,Wheat_Grain,421.18,1,Weekday,73.96,0.0,1245.5
2024-07-16,Basmati_Rice,1016.06,0,Weekday,73.96,0.0,1025.7
2024-07-16,Poultry_Chicken,1124.85,1,Weekday,73.96,0.0,827.81
2024-07-16,Red_Meat_Lamb,6359.64,0,Weekday,73.96,0.0,168.06
2024-07-16,Vegetable_Oil,1054.43,0,Weekday,73.96,0.0,165.72
2024-07-17,Wheat_Grain,524.02,0,Weekday,73.37,0.0,1616.73
2024-07-17,Basmati_Rice,1033.42,0,Weekday,73.37,0.0,1068.55
2024-07-17,Poultry_Chicken,1423.99,0,Weekday,73.37,0.0,663.13
2024-07-17,Red_Meat_Lamb,5076.11,0,Weekday,73.37,0.0,168.08
2024-07-17,Vegetable_Oil,830.82,0,Weekday,73.37,0.0,204.35
2024-07-18,Wheat_Grain,538.04,0,Weekday,73.05,0.0,1399.17
2024-07-18,Basmati_Rice,1068.57,0,Weekday,73.05,0.0,1016.91
2024-07-18,Poultry_Chicken,1038.79,0,Weekday,73.05,0.0,742.23
2024-07-18,Red_Meat_Lamb,4385.07,0,Weekday,73.05,0.0,205.78
2024-07-18,Vegetable_Oil,920.62,0,Weekday,73.05,0.0,168.51
2024-07-19,Wheat_Grain,384.58,0,Weekend,73.62,0.0,2127.92
2024-07-19,Basmati_Rice,1302.3,0,Weekend,73.62,0.0,1298.21
2024-07-19,Poultry_Chicken,1502.75,0,Weekend,73.62,0.0,937.9
2024-07-19,Red_Meat_Lamb,5480.35,1,Weekend,73.62,0.0,205.4
2024-07-19,Vegetable_Oil,788.43,1,Weekend,73.62,0.0,220.5
2024-07-20,Wheat_Grain,497.82,0,Weekend,72.8,0.0,1668.86
2024-07-20,Basmati_Rice,899.75,0,Weekend,72.8,0.0,1085.09
2024-07-20,Poultry_Chicken,1304.13,0,Weekend,72.8,0.0,668.91
2024-07-20,Red_Meat_Lamb,5670.5,0,Weekend,72.8,0.0,179.29
2024-07-20,Vegetable_Oil,802.04,0,Weekend,72.8,0.0,210.15
2024-07-21,Wheat_Grain,410.67,1,Weekday,73.37,0.0,1285.62
2024-07-21,Basmati_Rice,961.76,0,Weekday,73.37,0.0,1045.19
2024-07-21,Poultry_Chicken,1690.25,0,Weekday,73.37,0.0,625.82
2024-07-21,Red_Meat_Lamb,3870.75,0,Weekday,73.37,0.0,223.31
2024-07-21,Vegetable_Oil,885.43,0,Weekday,73.37,0.0,212.84
2024-07-22,Wheat_Grain,488.0,0,Weekday,73.22,0.0,1195.31
2024-07-22,Basmati_Rice,955.38,0,Weekday,73.22,0.0,953.12
2024-07-22,Poultry_Chicken,1510.38,0,Weekday,73.22,0.0,624.11
2024-07-22,Red_Meat_Lamb,5077.57,0,Weekday,73.22,0.0,154.22
2024-07-22,Vegetable_Oil,1033.5,0,Weekday,73.22,0.0,139.5
2024-07-23,Wheat_Grain,475.39,0,Weekday,73.6,0.0,1325.95
2024-07-23,Basmati_Rice,1120.77,0,Weekday,73.6,0.0,951.55
2024-07-23,Poultry_Chicken,1045.18,0,Weekday,73.6,0.0,693.79
2024-07-23,Red_Meat_Lamb,5407.71,0,Weekday,73.6,0.0,175.39
2024-07-23,Vegetable_Oil,804.15,1,Weekday,73.6,0.0,219.45
2024-07-24,Wheat_Grain,463.77,0,Weekday,73.63,0.0,1766.44
2024-07-24,Basmati_Rice,892.29,0,Weekday,73.63,0.0,1098.7
2024-07-24,Poultry_Chicken,1505.2,0,Weekday,73.63,0.0,661.34
2024-07-24,Red_Meat_Lamb,5618.96,0,Weekday,73.63,0.0,169.48
2024-07-24,Vegetable_Oil,937.12,0,Weekday,73.63,0.0,174.69
2024-07-25,Wheat_Grain,468.36,0,Weekday,73.47,0.0,1208.04
2024-07-25,Basmati_Rice,1060.88,0,Weekday,73.47,0.0,1199.41
2024-07-25,Poultry_Chicken,1132.08,1,Weekday,73.47,0.0,792.77
2024-07-25,Red_Meat_Lamb,5391.63,0,Weekday,73.47,0.0,153.57
2024-07-25,Vegetable_Oil,940.83,0,Weekday,73.47,0.0,170.59
2024-07-26,Wheat_Grain,554.01,0,Weekend,73.31,0.0,1334.78
2024-07-26,Basmati_Rice,1281.07,0,Weekend,73.31,0.0,921.8
2024-07-26,Poultry_Chicken,898.65,1,Weekend,73.31,0.0,980.65
2024-07-26,Red_Meat_Lamb,3048.03,0,Weekend,73.31,0.0,242.81
2024-07-26,Vegetable_Oil,986.82,0,Weekend,73.31,0.0,174.32
2024-07-27,Wheat_Grain,442.17,0,Weekend,73.1,0.0,1499.06
2024-07-27,Basmati_Rice,1053.19,0,Weekend,73.1,0.0,1128.51
2024-07-27,Poultry_Chicken,1540.46,0,Weekend,73.1,0.0,691.51
2024-07-27,Red_Meat_Lamb,4366.63,0,Weekend,73.1,0.0,197.03
2024-07-27,Vegetable_Oil,695.52,0,Weekend,73.1,0.0,195.49
2024-07-28,Wheat_Grain,429.48,0,Weekday,72.29,0.0,1550.84
2024-07-28,Basmati_Rice,994.11,0,Weekday,72.29,0.0,1007.17
2024-07-28,Poultry_Chicken,1714.5,0,Weekday,72.29,0.0,661.13
2024-07-28,Red_Meat_Lamb,4167.37,0,Weekday,72.29,0.0,166.82
2024-07-28,Vegetable_Oil,817.94,0,Weekday,72.29,0.0,169.83
2024-07-29,Wheat_Grain,444.49,0,Weekday,72.06,0.0,1453.39
2024-07-29,Basmati_Rice,955.5,0,Weekday,72.06,0.0,1134.46
2024-07-29,Poultry_Chicken,1512.33,0,Weekday,72.06,0.0,686.6
2024-07-29,Red_Meat_Lamb,4315.33,0,Weekday,72.06,0.0,179.01
2024-07-29,Vegetable_Oil,1070.13,0,Weekday,72.06,0.0,161.53
2024-07-30,Wheat_Grain,346.32,1,Weekday,72.18,0.0,1805.58
2024-07-30,Basmati_Rice,1075.54,0,Weekday,72.18,0.0,1014.04
2024-07-30,Poultry_Chicken,1109.49,1,Weekday,72.18,0.0,822.17
2024-07-30,Red_Meat_Lamb,5271.21,0,Weekday,72.18,0.0,148.02
2024-07-30,Vegetable_Oil,694.29,1,Weekday,72.18,0.0,147.16
2024-07-31,Wheat_Grain,436.33,0,Weekday,71.7,0.0,1408.38
2024-07-31,Basmati_Rice,926.64,0,Weekday,71.7,0.0,1256.41
2024-07-31,Poultry_Chicken,1352.47,0,Weekday,71.7,0.0,685.8
2024-07-31,Red_Meat_Lamb,3961.47,0,Weekday,71.7,0.0,202.0
2024-07-31,Vegetable_Oil,884.31,0,Weekday,71.7,0.0,175.24
2024-08-01,Wheat_Grain,547.14,0,Weekday,71.11,0.0,1340.88
2024-08-01,Basmati_Rice,1004.66,0,Weekday,71.11,0.0,999.54
2024-08-01,Poultry_Chicken,1520.84,0,Weekday,71.11,0.0,632.57
2024-08-01,Red_Meat_Lamb,4750.32,0,Weekday,71.11,0.0,170.37
2024-08-01,Vegetable_Oil,1028.36,0,Weekday,71.11,0.0,180.59
2024-08-02,Wheat_Grain,444.38,0,Weekend,71.72,0.0,1406.76
2024-08-02,Basmati_Rice,1109.14,0,Weekend,71.72,0.0,1329.36
2024-08-02,Poultry_Chicken,1570.15,0,Weekend,71.72,0.0,719.66
2024-08-02,Red_Meat_Lamb,4465.28,0,Weekend,71.72,0.0,216.32
2024-08-02,Vegetable_Oil,905.48,0,Weekend,71.72,0.0,202.88
2024-08-03,Wheat_Grain,469.15,0,Weekend,71.42,0.0,1372.56
2024-08-03,Basmati_Rice,863.73,0,Weekend,71.42,0.0,1344.86
2024-08-03,Poultry_Chicken,922.95,0,Weekend,71.42,0.0,982.07
2024-08-03,Red_Meat_Lamb,5932.93,0,Weekend,71.42,0.0,182.59
2024-08-03,Vegetable_Oil,849.99,0,Weekend,71.42,0.0,179.82
2024-08-04,Wheat_Grain,492.81,0,Weekday,71.07,0.0,1342.28
2024-08-04,Basmati_Rice,911.5,0,Weekday,71.07,0.0,867.16
2024-08-04,Poultry_Chicken,1755.48,0,Weekday,71.07,0.0,472.18
2024-08-04,Red_Meat_Lamb,5014.97,0,Weekday,71.07,0.0,139.98
2024-08-04,Vegetable_Oil,1036.32,0,Weekday,71.07,0.0,151.53
2024-08-05,Wheat_Grain,449.01,0,Weekday,71.22,0.0,1434.13
2024-08-05,Basmati_Rice,808.05,1,Weekday,71.22,0.0,1031.37
2024-08-05,Poultry_Chicken,1256.01,0,Weekday,71.22,0.0,720.8
2024-08-05,Red_Meat_Lamb,5626.47,0,Weekday,71.22,0.0,144.47
2024-08-05,Vegetable_Oil,868.9,0,Weekday,71.22,0.0,155.75
2024-08-06,Wheat_Grain,470.73,0,Weekday,70.53,0.0,1423.07
2024-08-06,Basmati_Rice,992.96,0,Weekday,70.53,0.0,1018.3
2024-08-06,Poultry_Chicken,1762.29,0,Weekday,70.53,0.0,607.14
2024-08-06,Red_Meat_Lamb,6101.02,0,Weekday,70.53,0.0,162.51
2024-08-06,Vegetable_Oil,874.04,0,Weekday,70.53,0.0,196.12
2024-08-07,Wheat_Grain,409.59,0,Weekday,70.61,0.0,1368.23
2024-08-07,Basmati_Rice,1098.91,0,Weekday,70.61,0.0,993.65
2024-08-07,Poultry_Chicken,1273.37,0,Weekday,70.61,0.0,634.95
2024-08-07,Red_Meat_Lamb,4195.89,0,Weekday,70.61,0.0,170.74
2024-08-07,Vegetable_Oil,929.66,0,Weekday,70.61,0.0,162.0
2024-08-08,Wheat_Grain,540.33,0,Weekday,70.55,0.0,1351.9
2024-08-08,Basmati_Rice,835.57,0,Weekday,70.55,0.0,1033.01
2024-08-08,Poultry_Chicken,1230.4,0,Weekday,70.55,0.0,784.08
2024-08-08,Red_Meat_Lamb,4597.42,0,Weekday,70.55,0.0,178.53
2024-08-08,Vegetable_Oil,851.73,0,Weekday,70.55,0.0,190.53
2024-08-09,Wheat_Grain,502.5,0,Weekend,70.63,0.0,1274.5
2024-08-09,Basmati_Rice,907.06,0,Weekend,70.63,0.0,1120.07
2024-08-09,Poultry_Chicken,1437.98,0,Weekend,70.63,0.0,765.3
2024-08-09,Red_Meat_Lamb,4475.85,0,Weekend,70.63,0.0,232.47
2024-08-09,Vegetable_Oil,938.73,0,Weekend,70.63,0.0,212.98
2024-08-10,Wheat_Grain,415.43,0,Weekend,70.62,0.0,1596.45
2024-08-10,Basmati_Rice,866.65,0,Weekend,70.62,0.0,1191.77
2024-08-10,Poultry_Chicken,1246.53,0,Weekend,70.62,0.0,804.74
2024-08-10,Red_Meat_Lamb,5750.63,0,Weekend,70.62,0.0,164.45
2024-08-10,Vegetable_Oil,842.75,0,Weekend,70.62,0.0,182.6
2024-08-11,Wheat_Grain,416.5,0,Weekday,71.17,0.0,1431.16
2024-08-11,Basmati_Rice,1057.89,0,Weekday,71.17,0.0,974.92
2024-08-11,Poultry_Chicken,1412.49,0,Weekday,71.17,0.0,619.26
2024-08-11,Red_Meat_Lamb,5696.02,0,Weekday,71.17,0.0,163.4
2024-08-11,Vegetable_Oil,953.2,0,Weekday,71.17,0.0,185.32
2024-08-12,Wheat_Grain,515.43,0,Weekday,71.89,0.0,1093.03
2024-08-12,Basmati_Rice,1021.97,0,Weekday,71.89,0.0,851.88
2024-08-12,Poultry_Chicken,1549.65,0,Weekday,71.89,0.0,650.24
2024-08-12,Red_Meat_Lamb,6151.8,0,Weekday,71.89,0.0,183.28
2024-08-12,Vegetable_Oil,897.0,0,Weekday,71.89,0.0,168.12
2024-08-13,Wheat_Grain,451.16,0,Weekday,71.1,0.0,1344.24
2024-08-13,Basmati_Rice,1148.76,0,Weekday,71.1,0.0,999.12
2024-08-13,Poultry_Chicken,1332.6,0,Weekday,71.1,0.0,708.94
2024-08-13,Red_Meat_Lamb,5602.64,0,Weekday,71.1,0.0,144.44
2024-08-13,Vegetable_Oil,1057.14,0,Weekday,71.1,0.0,165.79
2024-08-14,Wheat_Grain,456.77,0,Weekday,71.52,0.0,1405.05
2024-08-14,Basmati_Rice,1126.25,0,Weekday,71.52,0.0,1116.67
2024-08-14,Poultry_Chicken,1271.56,0,Weekday,71.52,0.0,544.21
2024-08-14,Red_Meat_Lamb,5109.78,0,Weekday,71.52,0.0,196.96
2024-08-14,Vegetable_Oil,955.39,0,Weekday,71.52,0.0,138.65
2024-08-15,Wheat_Grain,463.43,0,Weekday,72.01,0.0,1399.41
2024-08-15,Basmati_Rice,956.21,0,Weekday,72.01,0.0,1002.63
2024-08-15,Poultry_Chicken,1167.2,1,Weekday,72.01,0.0,778.91
2024-08-15,Red_Meat_Lamb,5149.46,0,Weekday,72.01,0.0,192.69
2024-08-15,Vegetable_Oil,1094.25,0,Weekday,72.01,0.0,125.27
2024-08-16,Wheat_Grain,440.23,0,Weekend,73.09,0.0,1653.24
2024-08-16,Basmati_Rice,1308.11,0,Weekend,73.09,0.0,963.35
2024-08-16,Poultry_Chicken,1052.38,0,Weekend,73.09,0.0,933.9
2024-08-16,Red_Meat_Lamb,5725.76,0,Weekend,73.09,0.0,131.24
2024-08-16,Vegetable_Oil,824.0,0,Weekend,73.09,0.0,203.71
2024-08-17,Wheat_Grain,493.4,0,Weekend,73.41,0.0,1368.59
2024-08-17,Basmati_Rice,956.94,0,Weekend,73.41,0.0,1156.25
2024-08-17,Poultry_Chicken,1304.91,0,Weekend,73.41,0.0,696.47
2024-08-17,Red_Meat_Lamb,5352.95,1,Weekend,73.41,0.0,163.04
2024-08-17,Vegetable_Oil,813.3,0,Weekend,73.41,0.0,194.4
2024-08-18,Wheat_Grain,399.25,0,Weekday,74.07,0.0,1839.41
2024-08-18,Basmati_Rice,735.56,1,Weekday,74.07,0.0,1194.86
2024-08-18,Poultry_Chicken,1072.92,0,Weekday,74.07,0.0,800.16
2024-08-18,Red_Meat_Lamb,5314.24,0,Weekday,74.07,0.0,190.65
2024-08-18,Vegetable_Oil,986.51,0,Weekday,74.07,0.0,158.86
2024-08-19,Wheat_Grain,369.48,1,Weekday,73.25,0.0,1369.55
2024-08-19,Basmati_Rice,787.65,0,Weekday,73.25,0.0,1248.17
2024-08-19,Poultry_Chicken,1257.59,0,Weekday,73.25,0.0,807.61
2024-08-19,Red_Meat_Lamb,7087.82,0,Weekday,73.25,0.0,161.1
2024-08-19,Vegetable_Oil,903.03,0,Weekday,73.25,0.0,189.77
2024-08-20,Wheat_Grain,558.5,0,Weekday,72.75,0.0,1114.68
2024-08-20,Basmati_Rice,898.57,0,Weekday,72.75,0.0,1129.92
2024-08-20,Poultry_Chicken,1446.31,0,Weekday,72.75,0.0,762.44
2024-08-20,Red_Meat_Lamb,3313.86,1,Weekday,72.75,0.0,191.24
2024-08-20,Vegetable_Oil,990.74,0,Weekday,72.75,0.0,184.26
2024-08-21,Wheat_Grain,463.06,0,Weekday,73.09,0.0,1402.9
2024-08-21,Basmati_Rice,1160.29,0,Weekday,73.09,0.0,975.42
2024-08-21,Poultry_Chicken,1701.36,0,Weekday,73.09,0.0,738.03
2024-08-21,Red_Meat_Lamb,5542.84,0,Weekday,73.09,0.0,170.18
2024-08-21,Vegetable_Oil,703.59,0,Weekday,73.09,0.0,197.1
2024-08-22,Wheat_Grain,516.52,0,Weekday,71.96,0.0,1284.21
2024-08-22,Basmati_Rice,1117.84,0,Weekday,71.96,0.0,969.22
2024-08-22,Poultry_Chicken,1220.69,0,Weekday,71.96,0.0,577.42
2024-08-22,Red_Meat_Lamb,6482.56,0,Weekday,71.96,0.0,159.6
2024-08-22,Vegetable_Oil,944.46,0,Weekday,71.96,0.0,189.89
2024-08-23,Wheat_Grain,487.18,0,Weekend,71.47,0.0,1690.66
2024-08-23,Basmati_Rice,992.11,0,Weekend,71.47,0.0,1043.58
2024-08-23,Poultry_Chicken,1225.98,0,Weekend,71.47,0.0,857.25
2024-08-23,Red_Meat_Lamb,3678.03,0,Weekend,71.47,0.0,223.24
2024-08-23,Vegetable_Oil,921.05,0,Weekend,71.47,0.0,169.86
2024-08-24,Wheat_Grain,435.96,0,Weekend,71.64,0.0,1270.68
2024-08-24,Basmati_Rice,998.03,0,Weekend,71.64,0.0,1194.48
2024-08-24,Poultry_Chicken,1309.32,0,Weekend,71.64,0.0,649.1
2024-08-24,Red_Meat_Lamb,3844.3,0,Weekend,71.64,0.0,229.31
2024-08-24,Vegetable_Oil,902.11,0,Weekend,71.64,0.0,190.58
2024-08-25,Wheat_Grain,428.24,0,Weekday,72.89,0.0,1508.9
2024-08-25,Basmati_Rice,952.3,1,Weekday,72.89,0.0,1047.38
2024-08-25,Poultry_Chicken,1394.93,0,Weekday,72.89,0.0,670.68
2024-08-25,Red_Meat_Lamb,5284.45,0,Weekday,72.89,0.0,185.39
2024-08-25,Vegetable_Oil,771.54,1,Weekday,72.89,0.0,171.42
2024-08-26,Wheat_Grain,450.31,0,Weekday,71.74,0.0,1495.98
2024-08-26,Basmati_Rice,1033.14,0,Weekday,71.74,0.0,1067.78
2024-08-26,Poultry_Chicken,1453.61,0,Weekday,71.74,0.0,574.95
2024-08-26,Red_Meat_Lamb,3778.93,1,Weekday,71.74,0.0,209.37
2024-08-26,Vegetable_Oil,1025.55,0,Weekday,71.74,0.0,166.73
2024-08-27,Wheat_Grain,469.03,0,Weekday,72.43,0.0,1401.73
2024-08-27,Basmati_Rice,1061.67,0,Weekday,72.43,0.0,1044.17
2024-08-27,Poultry_Chicken,1283.99,0,Weekday,72.43,0.0,671.78
2024-08-27,Red_Meat_Lamb,4197.23,0,Weekday,72.43,0.0,163.34
2024-08-27,Vegetable_Oil,972.16,0,Weekday,72.43,0.0,199.29
2024-08-28,Wheat_Grain,453.61,0,Weekday,73.26,0.0,1564.08
2024-08-28,Basmati_Rice,1247.22,0,Weekday,73.26,0.0,853.47
2024-08-28,Poultry_Chicken,1471.28,0,Weekday,73.26,0.0,672.44
2024-08-28,Red_Meat_Lamb,4321.05,1,Weekday,73.26,0.0,202.64
2024-08-28,Vegetable_Oil,882.75,0,Weekday,73.26,0.0,178.07
2024-08-29,Wheat_Grain,506.91,0,Weekday,72.75,0.0,1222.05
2024-08-29,Basmati_Rice,1177.74,0,Weekday,72.75,0.0,804.25
2024-08-29,Poultry_Chicken,1573.76,0,Weekday,72.75,0.0,650.65
2024-08-29,Red_Meat_Lamb,6335.38,0,Weekday,72.75,0.0,150.84
2024-08-29,Vegetable_Oil,991.34,0,Weekday,72.75,0.0,166.35
2024-08-30,Wheat_Grain,435.75,1,Weekend,71.53,0.0,1593.99
2024-08-30,Basmati_Rice,968.34,0,Weekend,71.53,0.0,1090.1
2024-08-30,Poultry_Chicken,1189.46,0,Weekend,71.53,0.0,858.97
2024-08-30,Red_Meat_Lamb,5458.33,0,Weekend,71.53,0.0,179.53
2024-08-30,Vegetable_Oil,815.54,0,Weekend,71.53,0.0,189.18
2024-08-31,Wheat_Grain,459.38,0,Weekend,70.83,0.0,1411.81
2024-08-31,Basmati_Rice,981.54,0,Weekend,70.83,0.0,1022.94
2024-08-31,Poultry_Chicken,1555.39,0,Weekend,70.83,0.0,758.78
2024-08-31,Red_Meat_Lamb,5159.3,1,Weekend,70.83,0.0,180.14
2024-08-31,Vegetable_Oil,885.66,0,Weekend,70.83,0.0,176.1
2024-09-01,Wheat_Grain,559.23,0,Weekday,70.55,0.0,1021.75
2024-09-01,Basmati_Rice,937.26,1,Weekday,70.55,0.0,840.51
2024-09-01,Poultry_Chicken,1525.36,0,Weekday,70.55,0.0,561.64
2024-09-01,Red_Meat_Lamb,5342.56,0,Weekday,70.55,0.0,151.85
2024-09-01,Vegetable_Oil,1097.59,0,Weekday,70.55,0.0,160.93
2024-09-02,Wheat_Grain,486.57,0,Weekday,70.25,0.0,1136.86
2024-09-02,Basmati_Rice,969.08,0,Weekday,70.25,0.0,1004.76
2024-09-02,Poultry_Chicken,1418.58,0,Weekday,70.25,0.0,656.78
2024-09-02,Red_Meat_Lamb,6261.09,0,Weekday,70.25,0.0,162.61
2024-09-02,Vegetable_Oil,817.59,0,Weekday,70.25,0.0,163.19
2024-09-03,Wheat_Grain,472.49,0,Weekday,69.83,0.0,1153.2
2024-09-03,Basmati_Rice,953.81,0,Weekday,69.83,0.0,1039.95
2024-09-03,Poultry_Chicken,1373.65,0,Weekday,69.83,0.0,623.67
2024-09-03,Red_Meat_Lamb,7156.61,0,Weekday,69.83,0.0,148.2
2024-09-03,Vegetable_Oil,746.93,0,Weekday,69.83,0.0,161.47
2024-09-04,Wheat_Grain,508.66,0,Weekday,69.45,0.0,1347.45
2024-09-04,Basmati_Rice,1022.35,0,Weekday,69.45,0.0,804.19
2024-09-04,Poultry_Chicken,1405.05,0,Weekday,69.45,0.0,560.58
2024-09-04,Red_Meat_Lamb,4811.48,0,Weekday,69.45,0.0,187.68
2024-09-04,Vegetable_Oil,1092.65,0,Weekday,69.45,0.0,180.26
2024-09-05,Wheat_Grain,366.2,0,Weekday,69.31,0.0,1927.63
2024-09-05,Basmati_Rice,1051.53,0,Weekday,69.31,0.0,1240.71
2024-09-05,Poultry_Chicken,1194.61,1,Weekday,69.31,0.0,1033.83
2024-09-05,Red_Meat_Lamb,6366.07,0,Weekday,69.31,0.0,199.27
2024-09-05,Vegetable_Oil,974.22,0,Weekday,69.31,0.0,224.45
2024-09-06,Wheat_Grain,377.22,0,Weekend,69.26,0.0,1526.32
2024-09-06,Basmati_Rice,1006.98,0,Weekend,69.26,0.0,1205.64
2024-09-06,Poultry_Chicken,1371.91,0,Weekend,69.26,0.0,787.64
2024-09-06,Red_Meat_Lamb,6956.59,0,Weekend,69.26,0.0,144.8
2024-09-06,Vegetable_Oil,1050.69,0,Weekend,69.26,0.0,163.86
2024-09-07,Wheat_Grain,516.7,0,Weekend,69.29,0.0,1485.4
2024-09-07,Basmati_Rice,947.65,0,Weekend,69.29,0.0,1072.15
2024-09-07,Poultry_Chicken,1772.55,0,Weekend,69.29,0.0,626.66
2024-09-07,Red_Meat_Lamb,3926.17,0,Weekend,69.29,0.0,186.01
2024-09-07,Vegetable_Oil,893.18,0,Weekend,69.29,0.0,177.79
2024-09-08,Wheat_Grain,494.97,0,Weekday,69.66,0.0,1172.92
2024-09-08,Basmati_Rice,1180.62,0,Weekday,69.66,0.0,1010.96
2024-09-08,Poultry_Chicken,1365.21,0,Weekday,69.66,0.0,673.75
2024-09-08,Red_Meat_Lamb,5641.28,0,Weekday,69.66,0.0,138.94
2024-09-08,Vegetable_Oil,974.15,0,Weekday,69.66,0.0,128.77
2024-09-09,Wheat_Grain,486.83,0,Weekday,69.8,0.0,1349.26
2024-09-09,Basmati_Rice,911.4,0,Weekday,69.8,0.0,1117.45
2024-09-09,Poultry_Chicken,1065.02,0,Weekday,69.8,0.0,694.72
2024-09-09,Red_Meat_Lamb,4200.02,0,Weekday,69.8,0.0,184.36
2024-09-09,Vegetable_Oil,854.82,0,Weekday,69.8,0.0,193.05
2024-09-10,Wheat_Grain,476.46,0,Weekday,70.65,0.0,1117.66
2024-09-10,Basmati_Rice,1214.59,0,Weekday,70.65,0.0,1046.35
2024-09-10,Poultry_Chicken,995.19,0,Weekday,70.65,0.0,795.09
2024-09-10,Red_Meat_Lamb,5779.69,0,Weekday,70.65,0.0,139.88
2024-09-10,Vegetable_Oil,929.86,0,Weekday,70.65,0.0,164.5
2024-09-11,Wheat_Grain,553.5,0,Weekday,70.7,0.0,1297.93
2024-09-11,Basmati_Rice,888.4,0,Weekday,70.7,0.0,1308.92
2024-09-11,Poultry_Chicken,1401.46,0,Weekday,70.7,0.0,618.85
2024-09-11,Red_Meat_Lamb,5503.66,0,Weekday,70.7,0.0,160.35
2024-09-11,Vegetable_Oil,945.33,0,Weekday,70.7,0.0,132.13
2024-09-12,Wheat_Grain,497.52,0,Weekday,71.19,0.0,1347.93
2024-09-12,Basmati_Rice,882.0,0,Weekday,71.19,0.0,959.23
2024-09-12,Poultry_Chicken,1386.34,0,Weekday,71.19,0.0,657.07
2024-09-12,Red_Meat_Lamb,3349.15,0,Weekday,71.19,0.0,247.8
2024-09-12,Vegetable_Oil,907.01,0,Weekday,71.19,0.0,146.38
2024-09-13,Wheat_Grain,496.43,0,Weekend,71.75,0.0,1377.34
2024-09-13,Basmati_Rice,1012.32,0,Weekend,71.75,0.0,1210.09
2024-09-13,Poultry_Chicken,1081.27,0,Weekend,71.75,0.0,735.06
2024-09-13,Red_Meat_Lamb,6328.83,0,Weekend,71.75,0.0,142.87
